sample,value
175,0.18630145306268808
176,0.1256434983258266
177,0.15539323687239215
178,0.11433048672359031
179,0.08746523251125782
180,0.15291868815455972
181,0.19217520414860678
182,0.16444905441644292
183,0.18922643538364342
184,0.1975494510978254
185,0.2032647784129453
186,0.1559319899042242
187,0.17026818107934338
188,0.17366538975669601
189,0.1864169904354011
190,0.16695330942844738
191,0.18446272893698612
192,0.1647077344841718
193,0.11957918368593667
194,0.22542516910829738
195,0.23870811565291536
196,0.18471119819932996
197,0.23983809954744975
198,0.12353446329809464
199,0.17762332494281635
200,0.2505550069626402
201,0.2432187209966954
202,0.20814060871293377
203,0.20884344521727868
204,0.229224358003946
205,0.17231001085293848
206,0.1398794313849277
207,0.20259523001232566
208,0.1432862076485674
209,0.12123374322844248
210,0.20141268742698643
211,0.18353782197925017
212,0.13793910747257934
213,0.20461394690858253
214,0.14791869563872417
215,0.14564099259464547
216,0.11631686300412203
217,0.1331666189246163
218,0.2102243739938314
219,0.2445926269437193
220,0.14704582363091875
221,0.19459256254806065
222,0.21346917009980185
223,0.21394408727693276
224,0.11884880812547402
225,0.13714228340254903
226,0.10860230622125638
227,0.11714726836259226
228,0.15999080345453298
229,0.12991985370616477
230,0.17953968783320462
231,0.19091418096219365
232,0.11884422961110454
233,0.07183767606137348
234,0.162115468212645
235,0.1565159998009385
236,0.18193013805616856
237,0.18278720960378872
238,0.16223104916301057
239,0.14411039663754255
240,0.18023413946971117
241,0.17611010088750045
242,0.1606286768358287
243,0.18827600874974415
244,0.13739403907334224
245,0.16983977849572543
246,0.2330063672852896
247,0.21873214228733484
248,0.1766260590613098
249,0.20464425669396108
250,0.14019656963656477
251,0.18315308876937525
252,0.1389858243012882
253,0.20023270513882255
254,0.13691771668175629
255,0.13567078388531736
256,0.14049613083319373
257,0.16638869528658345
258,0.14959829530087768
259,0.16097397276692177
260,0.16352726906082318
261,0.15877694936412134
262,0.14307486496032387
263,0.18995720300931707
264,0.18105143377141583
265,0.23185878207942992
266,0.195592093248796
267,0.16195207198770994
268,0.13559841837778028
269,0.20187739641515562
270,0.163672032861779
271,0.16147705680787128
272,0.2010170294516629
273,0.21406305745746212
274,0.19222627444279067
275,0.20638503857300763
276,0.17126019766088874
277,0.11646939264148562
278,0.18632360737982265
279,0.15743588183699006
280,0.2034628327684501
281,0.07632060911246534
282,0.14600973327259348
283,0.11066026832371334
284,0.14451248529847777
285,0.1874063198819547
286,0.21010264465595202
287,0.24389126202209738
288,0.17655783313469642
289,0.12723261312480966
290,0.11023891188162183
291,0.2133019519128162
292,0.13197366146610756
293,0.18203580406470565
294,0.16090161609134454
295,0.13710213171980717
296,0.18552098998474004
297,0.2096767120051443
298,0.18572271063472284
299,0.1371025730296564
300,0.21463853793866428
301,0.17783863361030763
302,0.18560195201676113
303,0.19676936341416112
304,0.1556529293070635
305,0.1071087353743913
306,0.0949121534662003
307,0.12930379558317273
308,0.14761143102152513
309,0.15030103276842147
310,0.20308968466592925
311,0.14680593551584276
312,0.16136963282263705
313,0.18114861141962957
314,0.12199719696519334
315,0.08011531213875345
316,0.0798259762797657
317,0.15741780434096242
318,0.15779868915782996
319,0.11716260080079836
320,0.0760832400755722
321,0.08219426272097652
322,0.07999639540282297
323,0.20903747383580623
324,0.24921167116105536
325,0.14414242466132884
326,0.17220317939448315
327,0.1530309189227146
328,0.18258914663256753
329,0.2475029998570909
330,0.07911724290500244
331,0.07989937576483075
332,0.22094025516476778
333,0.1843285060947414
334,0.14758096729200632
335,0.17657980740206386
336,0.15073512539362344
337,0.2228630945142902
338,0.20290345098737364
339,0.14405837784953102
340,0.185854717544355
341,0.13327715714470978
342,0.16220936615722525
343,0.14489977571210055
344,0.18074171760886887
345,0.26095152644296216
346,0.21682850729278627
347,0.23191874273961707
348,0.15066315686049905
349,0.10849466746028649
350,0.1665798999599699
351,0.2286400661945026
352,0.12431195854713678
353,0.19540024814717102
354,0.1401573157053612
355,0.13177851457379844
356,0.17655082233253472
357,0.1730025482484427
358,0.15646370582705943
359,0.09152039181347166
360,0.1989373703245681
361,0.11121475616582877
362,0.11779664935306089
363,0.16808764595970055
364,0.1536234078038595
365,0.18010011152084732
366,0.15663429993474098
367,0.163756413718656
368,0.225731705996643
369,0.14987606311354834
370,0.195066804092919
371,0.1600614295460303
372,0.1675747268155361
373,0.193997666689751
374,0.20467143110455283
375,0.16918573823283964
376,0.21810262033103495
377,0.15697303781775976
378,0.12677128448917538
379,0.16087851248187504
380,0.16847200213096464
381,0.13387614625652222
382,0.1361778031786085
383,0.17100275571576454
384,0.16954953508571258
385,0.16640504142836246
386,0.1850541372407292
387,0.14974346521005788
388,0.1720891459334756
389,0.16594409903019836
390,0.1440076539319763
391,0.1741385040259856
392,0.0871067073672035
393,0.1306817205868186
394,0.15998898014085505
395,0.1767743120275063
396,0.26450232903622933
397,0.171799409834901
398,0.1313609389164746
399,0.22718283579938464
400,0.19569728231194702
401,0.17217419259057698
402,0.14908930735922873
403,0.11906642825047364
404,0.1267573430657278
405,0.13798750765439688
406,0.1415574007289273
407,0.18270723373199563
408,0.1259343497574285
409,0.2737201400459305
410,0.13086799953735656
411,0.1164451147421941
412,0.16792861694471245
413,0.1883164698634262
414,0.16911230037858627
415,0.12443609641756427
416,0.19794948192937656
417,0.18810796344583466
418,0.12549660923317862
419,0.1602696334274975
420,0.08399388040931957
421,0.10050010977996311
422,0.20322369075220104
423,0.1543981216054398
424,0.1581145978807516
425,0.15948762261378552
426,0.15674245860507974
427,0.1519942934468378
428,0.18787422698905654
429,0.19078498652738587
430,0.18000253482626236
431,0.12344057774215468
432,0.12818421051304438
433,0.13969607883047866
434,0.11837037941551752
435,0.1419006639321846
436,0.12998262642726005
437,0.1604277745181734
438,0.14049775988261667
439,0.14863284738612323
440,0.17123224322360484
441,0.19556405082277695
442,0.1990125716766728
443,0.2359065911761058
444,0.1499641559137188
445,0.23111087295666904
446,0.18918567754910065
447,0.19522825860552973
448,0.10144981786769355
449,0.2227311901182461
450,0.18693378528335935
451,0.17239549369930018
452,0.2874539637105422
453,0.21623186880956918
454,0.2784918845787618
455,0.2195716342623993
456,0.1601272065479986
457,0.1934534469540226
458,0.20998045048691827
459,0.18389309715520089
460,0.16797705671833948
461,0.14838583688289003
462,0.22636134587644652
463,0.136385912547487
464,0.16480961260679294
465,0.23183716893594059
466,0.21298368298709144
467,0.12265482221429425
468,0.17572088526490828
469,0.15468139676158393
470,0.25589519865824917
471,0.262317722837348
472,0.1797892225577991
473,0.16421932058765926
474,0.18442575186895485
475,0.2678266456285795
476,0.2746427333518988
477,0.17721390415329302
478,0.12915112424326763
479,0.2168993477625501
480,0.19531479999496096
481,0.19824771643716155
482,0.15302351167231432
483,0.1626042222179389
484,0.20935020182344904
485,0.16000965445759913
486,0.12219554629686186
487,0.16589177916203102
488,0.12439974937239959
489,0.19468816454395751
490,0.16764125154282764
491,0.14805080078253274
492,0.17214315301573024
493,0.17440427048385254
494,0.1938715513247522
495,0.20971802893894215
496,0.1409147837838856
497,0.12337580022539546
498,0.16400570353154803
499,0.1795166860744793
500,0.17014495800581358
501,0.21863453983521194
502,0.16369949191737387
503,0.18804096110991747
504,0.14812072227498985
505,0.19506051510048592
506,0.15060907870017753
507,0.12004228356330884
508,0.25424350156804887
509,0.1618584299344547
510,0.14333541974946692
511,0.14206840883888966
512,0.13639455063770045
513,0.17889391756068362
514,0.16801173774935504
515,0.16702876860750135
516,0.08228200513133044
517,0.12701519171903036
518,0.06239213833860291
519,0.1176051642471055
520,0.15418088312181455
521,0.10597917588399072
522,0.1481251792169168
523,0.1448465245028567
524,0.17513251806614688
525,0.12464700968578424
526,0.20231475003001254
527,0.19363919554390016
528,0.211467826297233
529,0.09357398127703731
530,0.1787129689828003
531,0.23705606505176274
532,0.11622340387782508
533,0.10612601376360785
534,0.19492254636539885
535,0.13389195176824625
536,0.14810955717677404
537,0.1581254186285246
538,0.18763070154197278
539,0.1461374459416916
540,0.1875900112195807
541,0.1503804580311884
542,0.14578788182944297
543,0.08973181522990255
544,0.11529644270828637
545,0.2263308618202953
546,0.17328288474363215
547,0.15914282062302734
548,0.17935111460312164
549,0.13100409832710425
550,0.1498904673056343
551,0.14316842474346386
552,0.103283560044092
553,0.12854801680378852
554,0.138114082328716
555,0.17854518277356568
556,0.19262512304464968
557,0.20733128222013814
558,0.19072377439806504
559,0.1835121523786447
560,0.2023601991064507
561,0.19274051611148804
562,0.13314310054134265
563,0.1649426617270111
564,0.14004421195070815
565,0.0739295121525407
566,0.19587685224770773
567,0.1724650340614222
568,0.15701580236165313
569,0.12197686683884484
570,0.1336277888615921
571,0.16743604433945586
572,0.1617376413514927
573,0.19349801780676984
574,0.18293504179182676
575,0.14682219529310275
576,0.21048178548825758
577,0.1304965332283127
578,0.06460202432424467
579,0.1535959297713263
580,0.17534263535854416
581,0.208398666418237
582,0.25375817165241316
583,0.20250890733153792
584,0.15264488913136415
585,0.11272803550664455
586,0.14013892220425583
587,0.14257681461171862
588,0.1201661775381683
589,0.1152553810058988
590,0.09872418969710961
591,0.19860942672027537
592,0.18301699564612975
593,0.12196390587711303
594,0.2511355180961079
595,0.14631886217839224
596,0.15777869634657105
597,0.13039297011747197
598,0.1308939505655621
599,0.11943377574870759
600,0.14484631414098853
601,0.11638133333341566
602,0.14294872898035438
603,0.10221820945164306
604,0.13509094042682762
605,0.15572773591473113
606,0.11810475832420966
607,0.18742682637336122
608,0.18353941685481764
609,0.17614063928377088
610,0.1823171220225338
611,0.17238460056180388
612,0.1347552759316644
613,0.17949365882725837
614,0.1373733859423491
615,0.191209255544525
616,0.12808018478059496
617,0.11039143507504387
618,0.13754809032341425
619,0.18604743547613473
620,0.16064008870617083
621,0.16631065353630134
622,0.12922391079433646
623,0.1449817379709239
624,0.18437117946668652
625,0.13476498088427727
626,0.18533427208220604
627,0.1939710861477089
628,0.1422456746675032
629,0.1337663594041195
630,0.13467045733983302
631,0.18374511412698658
632,0.2482234664787901
633,0.23092540816870075
634,0.12922709536232685
635,0.20093280760328425
636,0.1801815411269083
637,0.12232095592657836
638,0.11061842048747633
639,0.13610124242316554
640,0.13589407939972165
641,0.1627841420585573
642,0.18143142903576553
643,0.18886425717045124
644,0.0955877426224356
645,0.08200264752474745
646,0.15919596393837734
647,0.12815979018350548
648,0.13467357729311835
649,0.20702994831094362
650,0.13793030533738854
651,0.1511921429822733
652,0.13330747950481503
653,0.16026060744711895
654,0.15457985831205912
655,0.15384765684250845
656,0.10302845901515759
657,0.11644308920154045
658,0.08664084689053514
659,0.1742943361495755
660,0.16597256744666067
661,0.14950115112902612
662,0.21077396288940448
663,0.1320230366564329
664,0.17886807379588832
665,0.15522677224134004
666,0.1342716976404766
667,0.13844421124711867
668,0.17085239571796473
669,0.20680764552288125
670,0.18831975856005906
671,0.16218871840652932
672,0.18416232858431006
673,0.13031729576124457
674,0.23917629547948793
675,0.18034979944131913
676,0.16097865309607895
677,0.15733232945153497
678,0.2178415666668528
679,0.27863799047252163
680,0.2338830231477077
681,0.23722584204014213
682,0.1886709765630766
683,0.2813525342685599
684,0.264815459414539
685,0.15838631114588964
686,0.18658034558894007
687,0.2378981057252794
688,0.20214284679183536
689,0.178189131700487
690,0.19007367468050362
691,0.1494503693003947
692,0.1087113848701492
693,0.198662654665457
694,0.16214689589427167
695,0.1760351230664419
696,0.1563806986743816
697,0.16974690000721177
698,0.1968002756614253
699,0.1830381499420277
700,0.20405756230195593
701,0.11653043323293856
702,0.19993806767430042
703,0.16553463087892364
704,0.15795772454410967
705,0.12378957261910162
706,0.10264872983715845
707,0.07476965356206333
708,0.1727420465027338
709,0.11979086305098811
710,0.09877159232087984
711,0.13357262099638512
712,0.1901088649890017
713,0.1963466856755854
714,0.19702188066076298
715,0.16499535668134752
716,0.1518435675204443
717,0.26271237586669755
718,0.09894870631562214
719,0.15380369457643267
720,0.17646568041305286
721,0.19965537158671548
722,0.19059237333852477
723,0.0966659717111853
724,0.13757699232432438
725,0.1192061897508219
726,0.13934298496690917
727,0.14617196828046158
728,0.1428884215480313
729,0.18542429098418212
730,0.15278265127503426
731,0.14126952554727024
732,0.16137649070663515
733,0.18164758206646883
734,0.1638192875765419
735,0.1942774381085718
736,0.18505502195091178
737,0.1711618263582348
738,0.15361690564435504
739,0.21148259643646097
740,0.18087491469803707
741,0.20237174552913523
742,0.1782459007120597
743,0.20378117764564757
744,0.11308185737566723
745,0.1469781549814097
746,0.12829647862765026
747,0.0727400735155488
748,0.18711300488141408
749,0.1698036033644308
750,0.15117029230172413
751,0.15132515801371893
752,0.07535513314158461
753,0.1459539248091374
754,0.09033036951082307
755,0.17161893816733617
756,0.17362634839974234
757,0.2393575900462931
758,0.23296928907152215
759,0.1468139145878287
760,0.20180663352412886
761,0.1625066162860705
762,0.14775611816634004
763,0.17609142214154133
764,0.2087351885514256
765,0.19412988976098353
766,0.20017732326012705
767,0.15055597821401223
768,0.20537256030173073
769,0.2083109379309534
770,0.16430298245771277
771,0.14572090397721596
772,0.12028618036579106
773,0.10580523264320721
774,0.18112085595245656
775,0.18844442472787581
776,0.18487725107275066
777,0.12148937019029807
778,0.155350789633696
779,0.13603564358969705
780,0.1900146706268251
781,0.16366706460309355
782,0.1311063669593692
783,0.19852861499284813
784,0.10594328129861603
785,0.10468444524765019
786,0.13794641703049765
787,0.14292610514525098
788,0.13664298277172385
789,0.12122750697020046
790,0.09020533740269918
791,0.22806211276461877
792,0.22053166285429776
793,0.1778709479055624
794,0.22168000729098303
795,0.1584738344593249
796,0.11301805804062091
797,0.11070719575217192
798,0.09406429316334751
799,0.2450073851155513
800,0.21189106565511207
801,0.21208103377084048
802,0.15642059783383724
803,0.16541034268068563
804,0.19572532913455826
805,0.1908386709092264
806,0.1532368640430518
807,0.16520991225658765
808,0.16924002893711113
809,0.23444955574347134
810,0.21828031211617152
811,0.2381190931524279
812,0.20901600362398298
813,0.17450210243966544
814,0.13649414892798548
815,0.09844145649752262
816,0.09580894050035155
817,0.10089477565147963
818,0.13608136228127177
819,0.18888752821978932
820,0.16291182948605493
821,0.14669833081941702
822,0.0485024760489719
823,0.1423008491512362
824,0.12976822400740357
825,0.1239353278202342
826,0.08670767281928106
827,0.14002547428592574
828,0.16081069547430918
829,0.14627954059792247
830,0.1760431941556308
831,0.16167696612674842
832,0.22756155127027877
833,0.21497197986003871
834,0.19881360869461892
835,0.20950263486844659
836,0.15727171775967133
837,0.14948818882385784
838,0.1662266606410911
839,0.16544810400241836
840,0.194218803320876
841,0.1610259891775227
842,0.24243430521298348
843,0.14780448706234006
844,0.1812875209473354
845,0.12722818355204113
846,0.11549367424806678
847,0.21604638879542898
848,0.1636232487016896
849,0.11607423466138306
850,0.07054804464269895
851,0.1120305943248365
852,0.13254020892354954
853,0.15422253987597412
854,0.16677024359800194
855,0.15310093267680544
856,0.19010765268379967
857,0.1008218245996575
858,0.10610840696181345
859,0.1358415060001577
860,0.15788593178086263
861,0.14530522582974792
862,0.13774264947350395
863,0.09533076596295276
864,0.16938281945728845
865,0.14211282674721254
866,0.15018415645975336
867,0.1626848879259542
868,0.1621046258536923
869,0.1454690544805709
870,0.11456344871279361
871,0.14251384712260473
872,0.24868547936657343
873,0.2669177113366832
874,0.21295477369818416
875,0.13749296198557887
876,0.14322365024637668
877,0.1647300026773696
878,0.15280164970367344
879,0.14971893799779748
880,0.12570799901503588
881,0.2120797302209305
882,0.24559991591052965
883,0.2031248375288634
884,0.16810633212894366
885,0.16114569987091396
886,0.09520701217912182
887,0.1663655693134577
888,0.18396411960399656
889,0.15594154454686485
890,0.19605888473128405
891,0.2364187919511723
892,0.16529440749788493
893,0.1950494031533018
894,0.16890895149426455
895,0.20234285255126347
896,0.12157472156869523
897,0.15500663806765638
898,0.1870162752432598
899,0.1302173257073902
900,0.18567280002921716
901,0.21759074684674112
902,0.16805088837615953
903,0.16094082258623743
904,0.17314784649738518
905,0.16861714838531616
906,0.18464742494213687
907,0.13163412759193643
908,0.1534442198639942
909,0.15623040685546238
910,0.20852041931278276
911,0.1327751297939258
912,0.22036771904640418
913,0.18410572227626465
914,0.10509626381554678
915,0.1429005158755789
916,0.1599868618087448
917,0.1568091421794443
918,0.11031535566754982
919,0.10588362494190717
920,0.11816718121010193
921,0.16058265421768708
922,0.1454806793752254
923,0.11685255346433304
924,0.14048010037315317
925,0.2179930920507864
926,0.18906830896665092
927,0.20068038271127686
928,0.17383300672683952
929,0.1677972579401939
930,0.1667702837516979
931,0.19365474016412454
932,0.2068144924391403
933,0.18886460640428687
934,0.13934214494876673
935,0.12847597495262456
936,0.14102694949394146
937,0.16136192769209518
938,0.1655467038472075
939,0.18516564943020392
940,0.1332372343188971
941,0.15694910396061895
942,0.1051402516816739
943,0.09546589008579151
944,0.1630260130937311
945,0.12627571102104945
946,0.11919992060505555
947,0.12722440768161228
948,0.1395767939444481
949,0.18313653402644023
950,0.19139389990145883
951,0.15030850238289356
952,0.161850011594306
953,0.11691510736585567
954,0.13984303197177245
955,0.11258775461006484
956,0.21479434635251043
957,0.1391842883437919
958,0.13287686193391812
959,0.17129786966761484
960,0.1715392259053326
961,0.1627317930489875
962,0.1923701970689273
963,0.1410655911139142
964,0.18628534818761722
965,0.14479347837833667
966,0.12334722853478272
967,0.12345453415636048
968,0.14356356607753556
969,0.16078386519195675
970,0.12199040792123168
971,0.13611479843047952
972,0.11320523893981588
973,0.05075196861420961
974,0.15651128795187752
975,0.20136369165854018
976,0.1913395541818152
977,0.15946245553715657
978,0.15828580740052545
979,0.13888218054865192
980,0.14926261696450877
981,0.16860723374857722
982,0.14140425217986163
983,0.1760958346913719
984,0.18408315781473755
985,0.09774683038657954
986,0.1912580215658433
987,0.17579539779257214
988,0.09052168762990398
989,0.17479603101573582
990,0.12752932276785944
991,0.13642802762174197
992,0.16459578835018684
993,0.12683806205874903
994,0.16878213644239703
995,0.180615875503009
996,0.19009995317070122
997,0.1976495401089885
998,0.21788993006907947
999,0.22498528632360953
