sample,value
283,2.9528501270392384
284,2.877097320997648
285,2.8803531352462377
286,2.895155500104016
287,2.870513811989587
288,2.9404826253253074
289,2.9441350967785236
290,2.941454015626351
291,2.8779195240651614
292,2.844707338091591
293,2.8825656613193
294,2.9271705172338445
295,2.8824644389356364
296,2.904653198385607
297,2.9174440326745827
298,2.9113983430524524
299,2.858791065122089
300,2.8500431078590793
301,2.8865013910022013
302,2.8907500027017625
303,2.8828711815113124
304,2.9507223520058776
305,2.93365731162564
306,2.9512349574940986
307,2.943644830635477
308,2.9363443849556807
309,2.9548394721754287
310,2.9160454705604546
311,2.914510141037966
312,2.9247973732401418
313,2.881508085796569
314,2.94171757331848
315,2.912099437173307
316,2.9396758365533655
317,2.925455361153574
318,2.9218843450696075
319,2.933121071108551
320,2.960289255318998
321,2.9559621267612397
322,2.9665389213736257
323,2.8590442732496153
324,2.882854227618272
325,2.9194091521040235
326,2.914692635916022
327,2.8792869634253497
328,2.888224605246159
329,2.881443261022941
330,2.9681059610793357
331,2.9688622479407387
332,2.8606900391122716
333,2.8962637410590455
334,2.9428221924459756
335,2.894587930591844
336,2.833984291305727
337,2.8779976716421434
338,2.863877954431826
339,2.94883364721249
340,2.8994828782239477
341,2.95015803364888
342,2.9268016506463717
343,2.9086596325513243
344,2.9115275123290587
345,2.858962077840872
346,2.9008811444059446
347,2.9198641414691204
348,2.914825489434182
349,2.9394280202307876
350,2.9080497755028825
351,2.8638937580413564
352,2.91607045772175
353,2.899355475222771
354,2.896645526487356
355,2.917140492832264
356,2.888347424545903
357,2.920343743995497
358,2.8693562308633522
359,2.953914015744965
360,2.907496025648794
361,2.9083430449170624
362,2.9383763401730514
363,2.888063852035297
364,2.954165629857431
365,2.9038972273430153
366,2.94414610890726
367,2.9339745290206007
368,2.9065415038904168
369,2.9270864894082447
370,2.8425069450243545
371,2.9351741020649733
372,2.9041051172036587
373,2.874925550722791
374,2.8853122457074187
375,2.894698284603854
376,2.8928588244506277
377,2.9275807147917297
378,2.9740168520973973
379,2.922356494810526
380,2.8943395782169032
381,2.9490597174233217
382,2.918383033914576
383,2.892911487681426
384,2.9038805269430554
385,2.8930272532680803
386,2.94521350564104
387,2.9106858907304374
388,2.911216782498715
389,2.8924127339681287
390,2.902493294160881
391,2.946294766118924
392,2.9364208315815703
393,2.944970682932006
394,2.955462086493771
395,2.909470506269675
396,2.83371707024985
397,2.9030507805230346
398,2.915013902397547
399,2.881207647396134
400,2.874878228622613
401,2.8952528222480574
402,2.916593994116028
403,2.9280599541182393
404,2.925407435807161
405,2.946996751486912
406,2.93876004725572
407,2.905777029471607
408,2.8998960125526834
409,2.8842755801922557
410,2.943439621868398
411,2.959826102180481
412,2.9085484070020513
413,2.8971906881137417
414,2.923093171273913
415,2.948802210829935
416,2.9201465536478315
417,2.88854657803334
418,2.9356607122124485
419,2.9482929005434193
420,2.967402666294974
421,2.9492926007124654
422,2.8876752164437915
423,2.906179733603718
424,2.849637948594745
425,2.9160990799202358
426,2.890243429981242
427,2.9196657686221648
428,2.8895438397624096
429,2.8849351584288656
430,2.9193091247678864
431,2.906236063034355
432,2.9333180231939506
433,2.9412241173588765
434,2.91996929215791
435,2.9107790724640252
436,2.9475432413448583
437,2.8950517032635896
438,2.943645390001697
439,2.925957993236524
440,2.912413130942694
441,2.914700054000373
442,2.887976561926533
443,2.8603499024425005
444,2.9309813744006754
445,2.8705372198839156
446,2.925247407421175
447,2.902057616039388
448,2.9538795577535812
449,2.8733351388304555
450,2.8973996762963474
451,2.8790098258220547
452,2.881629200308044
453,2.8663809835742606
454,2.8550830569723553
455,2.879350127356395
456,2.8718521373924566
457,2.87633656243598
458,2.8528283830104804
459,2.925526234257925
460,2.945343856947105
461,2.917665684732346
462,2.881851799325846
463,2.9372300393731687
464,2.906419425843819
465,2.8780559414179954
466,2.8835761196504013
467,2.9078678639696363
468,2.900160056874713
469,2.8987730316945353
470,2.853332275747524
471,2.8394920613788344
472,2.9032382477355636
473,2.9283314802883265
474,2.880817647125961
475,2.8380931376218985
476,2.840705025582854
477,2.9335435644375387
478,2.9414643476671585
479,2.873413441932751
480,2.8991118773293922
481,2.8773685160025364
482,2.879621160783012
483,2.9122090084608208
484,2.903322814168429
485,2.9283097254958363
486,2.883716700606308
487,2.8788403792598274
488,2.928495962564745
489,2.9017771425388874
490,2.9312797367699406
491,2.9023207246118212
492,2.915217728522249
493,2.9477796201464983
494,2.8434701262596245
495,2.888706492209308
496,2.8999924306544305
497,2.9070078701710083
498,2.920429769613199
499,2.9198212641389922
500,2.8979023392031102
501,2.847150808368484
502,2.8895376281607437
503,2.869275059995603
504,2.9293180311380675
505,2.891921336413153
506,2.945553728207375
507,2.983372109882765
508,2.8730782525403527
509,2.934897332886555
510,2.9218969323346076
511,2.949003078358453
512,2.9233832218083613
513,2.889015309312998
514,2.902122968135415
515,2.904392060130935
516,2.9101535483677985
517,2.9389046380312713
518,2.9922160882394695
519,2.9581473847484747
520,2.939604331901223
521,2.9662203729797416
522,2.9363443319999636
523,2.922376963968253
524,2.9038237587351152
525,2.92302249485761
526,2.8924334751487524
527,2.8666996419720854
528,2.8644533827729703
529,2.961895714202632
530,2.9067138053033887
531,2.862474983498051
532,2.9802351896846897
533,2.934394324718426
534,2.8793367204738978
535,2.957219556308811
536,2.8786637726841398
537,2.885091050977723
538,2.869121721766094
539,2.9450257580115156
540,2.8908626359912906
541,2.9043763870253057
542,2.93657831011311
543,2.9944154943880052
544,2.9030647082700685
545,2.8819207319927376
546,2.9031820423772636
547,2.8695509888192468
548,2.9065047476766863
549,2.9490885457694755
550,2.8902046722827177
551,2.923902667768722
552,2.9185936716324457
553,2.890875381095769
554,2.913859088611257
555,2.906651647320298
556,2.912674622820992
557,2.8616682620999816
558,2.8433193670173917
559,2.9140229609910464
560,2.870276305486181
561,2.8664090084379414
562,2.9382364204531055
563,2.91216118186176
564,2.927258045619352
565,2.9362305094768884
566,2.8785426782827344
567,2.910467202102345
568,2.895698853712943
569,2.919529694383318
570,2.9017624102834327
571,2.902828648908119
572,2.90791048351316
573,2.9014020416070587
574,2.89228973230234
575,2.9057972636648746
576,2.9119142396071136
577,2.9662198516339915
578,2.9664947837788636
579,2.8507690864235267
580,2.9011641920390483
581,2.8661267779001207
582,2.8549847815837217
583,2.88844139111286
584,2.9153980239174024
585,2.937413267717793
586,2.907737395995232
587,2.9256037674983357
588,2.922127149254185
589,2.936880970041641
590,2.955019537839312
591,2.8983388454885275
592,2.9257144322136805
593,2.957719951368803
594,2.9100346051821573
595,2.9126017215854874
596,2.903126392250647
597,2.9612192558509394
598,2.9209294824894863
599,2.9014967781294265
600,2.8956690512430123
601,2.9510159456442464
602,2.9194641890393362
603,2.892409346629352
604,2.9714963830159986
605,2.89325213068222
606,2.913484505969832
607,2.941052909828627
608,2.9100694643967717
609,2.9251791045660345
610,2.8889618317555836
611,2.9247442473894085
612,2.9106866069034596
613,2.920733631124757
614,2.9181428402497613
615,2.9184846200955143
616,2.9185968297619103
617,2.952514063886305
618,2.9390251293390905
619,2.892084871218556
620,2.9063751984245627
621,2.909494619774614
622,2.9163028130930777
623,2.921187280297573
624,2.9164726795526663
625,2.9397031309258503
626,2.8903518567646223
627,2.916893500309944
628,2.900559365349308
629,2.9116138488516974
630,2.9130538027754893
631,2.8777060750473242
632,2.8592686395907907
633,2.8688890548041917
634,2.9133704914353076
635,2.9069687109289033
636,2.8815065108731925
637,2.9445716554204204
638,2.972147228288951
639,2.896254175920604
640,2.925733145029352
641,2.9198318555475193
642,2.9135419252889543
643,2.92095135845299
644,2.9674529840888737
645,2.945787624304827
646,2.9152332317770755
647,2.932149348075631
648,2.9141002683035238
649,2.9020187860956206
650,2.9341451202162903
651,2.905567535077064
652,2.9234459103218184
653,2.9093650239193036
654,2.936797242691104
655,2.9335422253354517
656,2.968552134533952
657,2.935071604182973
658,2.9420017986202556
659,2.9235509157698263
660,2.895654153193764
661,2.9040802037685767
662,2.856378692119478
663,2.9240123451383573
664,2.8496034482392907
665,2.8777530588863187
666,2.9478374089983648
667,2.892829066149754
668,2.8809589942839042
669,2.846066594659062
670,2.886516343262086
671,2.9075915434701005
672,2.9366909678744344
673,2.954444047879517
674,2.892511661968978
675,2.871304608392685
676,2.946875130163302
677,2.8818513619439443
678,2.8743569742578132
679,2.839604713558
680,2.8601248169789475
681,2.851337942287325
682,2.865262200377535
683,2.8276038491516706
684,2.837020884534943
685,2.9283201376834933
686,2.9126528118778534
687,2.859613094669854
688,2.9159944971403964
689,2.900145723613756
690,2.888852166291523
691,2.9354578892656495
692,2.931023557432672
693,2.9098140852876826
694,2.9408436452654754
695,2.896334750787885
696,2.9151245442716016
697,2.91223839107776
698,2.879902492179169
699,2.9044423131332935
700,2.9310514133551084
701,2.952761822997319
702,2.8771643325682104
703,2.931915719208728
704,2.9240809340584346
705,2.938266745211918
706,2.962564617285907
707,2.9579988486716955
708,2.8774331816677505
709,2.940218559846292
710,2.953437302590215
711,2.9250936361852333
712,2.869822439298384
713,2.881678867506003
714,2.873699198422455
715,2.8916251705991645
716,2.8974505630597363
717,2.875776611546191
718,2.9634871247190966
719,2.8797915785338204
720,2.9086744765199817
721,2.949881323457812
722,2.9041529975445495
723,2.9120106149561233
724,2.9376668123971563
725,2.973949832283461
726,2.9137105033365236
727,2.9195467466595844
728,2.9073687245105715
729,2.873842513161752
730,2.9273562748671274
731,2.9328352993373423
732,2.905243141725372
733,2.900193633963505
734,2.923868529757341
735,2.8754620388013867
736,2.9033768635603736
737,2.8908938539344105
738,2.9381001507397184
739,2.8530479213801443
740,2.878940623522088
741,2.8960774131604055
742,2.8671541619409275
743,2.9402145961123187
744,2.954761453465587
745,2.9082446035905063
746,2.900404336398493
747,2.9458360556900964
748,2.932293130275978
749,2.913849958659603
750,2.922456366911072
751,2.9478530257792706
752,2.9487438252236995
753,2.909550762803964
754,2.908380796779636
755,2.929542984847226
756,2.878038126808466
757,2.861658251450907
758,2.852875966774056
759,2.9029487011713613
760,2.9161217706182616
761,2.9088942729052842
762,2.951669378932972
763,2.8725552976940474
764,2.863431766441968
765,2.9025770802205852
766,2.8687385560206815
767,2.9076672107053447
768,2.9187775343017583
769,2.8770093581297527
770,2.9499520312133507
771,2.907995854553398
772,2.95113188975781
773,2.9297326869551674
774,2.8848879382188586
775,2.886614751031932
776,2.8943308238251912
777,2.8923077291638584
778,2.895315946647803
779,2.943929494264383
780,2.9414329723170134
781,2.929150552788567
782,2.8900659624268163
783,2.934237425823648
784,2.9588087662523885
785,2.9496051279171107
786,2.912356421197657
787,2.914761283151181
788,2.9224035568083866
789,2.9517063831634553
790,2.9141676759309156
791,2.8507102928657537
792,2.8619727616985475
793,2.8829677818465025
794,2.898630311748932
795,2.9179857068891
796,2.9429118674341166
797,2.9197265877110152
798,2.922625326255176
799,2.8521239405340806
800,2.8631388392788963
801,2.8804750568754556
802,2.8947507554841048
803,2.9222128395502
804,2.8970657896303535
805,2.9102096522695637
806,2.89066112955208
807,2.9068485819656704
808,2.913572909608813
809,2.851462995190718
810,2.874188154358776
811,2.8473599410969057
812,2.841999237654953
813,2.8781728109511326
814,2.92114346383573
815,2.9198319213004673
816,2.9233176604620073
817,2.9900156258662065
818,2.882445655448809
819,2.941152181540805
820,2.8944556089823728
821,2.884253280250216
822,2.982404260814519
823,2.970887946630074
824,2.950971365357587
825,2.9705472103612944
826,2.9593807348822567
827,2.9381673701208797
828,2.9483957536482563
829,2.939356625408033
830,2.9217884535133094
831,2.951746603346261
832,2.9061794845969597
833,2.8854092049102316
834,2.8560019751667234
835,2.862486418853798
836,2.908680402046243
837,2.889787630464542
838,2.9477921853671396
839,2.888122483075327
840,2.9045257368273805
841,2.9258695895695706
842,2.8560896102664346
843,2.9185200774933535
844,2.8830245046456473
845,2.9065914522889273
846,2.9320605822741124
847,2.8723646134093257
848,2.8937574977338167
849,2.966082210903326
850,2.994707557555574
851,2.9326286940582285
852,2.9144681995657757
853,2.9446879161577075
854,2.8852411584187103
855,2.8925952265819577
856,2.9471474458092035
857,2.964708264868719
858,2.902009167936168
859,2.934383888542188
860,2.8839311870704782
861,2.8859317679186036
862,2.9312868015946143
863,2.927063291507174
864,2.8979044102256855
865,2.939576661665808
866,2.919028369461709
867,2.908692165507807
868,2.898752870322213
869,2.9109021814231166
870,2.9366722632663467
871,2.9258736820269826
872,2.848632575425478
873,2.8174132988547065
874,2.8915049944748064
875,2.9122963649610267
876,2.8892752075897956
877,2.9033195653764614
878,2.896574543115645
879,2.9445905244153714
880,2.9189376856682685
881,2.8842970457633625
882,2.859655937368133
883,2.893167778870458
884,2.897524420261082
885,2.925620441200424
886,2.9529364289558333
887,2.9189264417439817
888,2.9045148641940206
889,2.8884552420653025
890,2.918103653099442
891,2.8695978546052454
892,2.895736313782907
893,2.8890080910280322
894,2.9311425183870674
895,2.886506993580423
896,2.9625404544492753
897,2.9151074376548625
898,2.8767348159481543
899,2.9753598430323724
900,2.954999274609213
901,2.8963254088292745
902,2.902512524360131
903,2.8864266112728476
904,2.892191856810503
905,2.9020687015934628
906,2.8987042764461988
907,2.9123763368988107
908,2.931842835724949
909,2.927314880585903
910,2.858347262077673
911,2.9020774544081633
912,2.906088438516032
913,2.9203888766522494
914,2.939360260310093
915,2.939211075805384
916,2.901600312576779
917,2.909301948478203
918,2.961370222530638
919,2.9249393871866394
920,2.942432539425085
921,2.907462224338424
922,2.916942299857357
923,2.9213659045675198
924,2.94488724284027
925,2.8813406313098984
926,2.91446682224563
927,2.8740166018371864
928,2.95268604234282
929,2.896419574374295
930,2.8785419107746497
931,2.8822815576154897
932,2.925360875683244
933,2.910594464073402
934,2.961077165605817
935,2.9229778239967468
936,2.895914186363917
937,2.9190746824125435
938,2.8848419355628043
939,2.8844705184040444
940,2.9258363801509004
941,2.917972978452485
942,2.937419329403942
943,2.905521967019381
944,2.904526233555971
945,2.9095902065643764
946,2.943070494727864
947,2.9661716884141547
948,2.9482718983800384
949,2.9054821353446814
950,2.8793439145350246
951,2.932697703456814
952,2.928660280194225
953,2.9282600676909976
954,2.930511651292867
955,2.941507407784773
956,2.881830216522812
957,2.896895510556517
958,2.942848438535516
959,2.899340737348385
960,2.902511864442999
961,2.872052393721448
962,2.897718449048694
963,2.9349361336528625
964,2.9148354223431863
965,2.8955355955868862
966,2.9269580169165996
967,2.9338646946560036
968,2.9341798987401915
969,2.8926678816332583
970,2.880282964738519
971,2.908862669303093
972,2.955420678180385
973,2.9543293604296705
974,2.9181647222741014
975,2.878439789811502
976,2.8998712773366013
977,2.9124840371657865
978,2.9265723789101807
979,2.945287135211241
980,2.87234899436474
981,2.9004312456478445
982,2.901756651862455
983,2.900837338545546
984,2.877814176945952
985,2.9518032148500843
986,2.8990967622844543
987,2.936029573007359
988,2.9579342436992464
989,2.8869826177956335
990,2.935747057846197
991,2.9205233249943547
992,2.919530336917316
993,2.9332210971340005
994,2.888639178011722
995,2.8834070761370705
996,2.861743066497006
997,2.8656509949672415
998,2.871549223334404
999,2.881818710548241
