sample,value
709,0.0901770015975119
710,0.26200196637109746
711,0.098782321199462
712,0.1742601571205648
713,0.25056761291574353
714,0.268261172175471
715,0.1907198024745292
716,0.503756903796845
717,0.17379780983234783
718,0.22248755423579097
719,0.09419071490112499
720,0.09875859446178999
721,0.09046318044447621
722,0.3006935384573376
723,0.38786472585692655
724,0.20670617312181588
725,0.18908784181791738
726,0.029478118665749675
727,0.07228381544676205
728,0.2413528697075635
729,0.1693728568670592
730,0.09480850531218606
731,0.16877367075950334
732,0.15363619995769384
733,0.11225564374113262
734,0.17471518441138215
735,0.03845970712494917
736,0.4340819607559594
737,0.19610363631065453
738,0.18795763623879164
739,0.18840653632263532
740,0.15325742481899063
741,0.14876914300575295
742,0.17086022203254908
743,0.2179146907159658
744,0.0996546954852911
745,0.04507910860286518
746,0.077355299693327
747,0.07800433100634596
748,0.32070260294929454
749,0.0885200202737089
750,0.13934186141107696
751,0.12253179896066291
752,0.1236546369464064
753,0.15468500858724396
754,0.07234797887655195
755,0.11785138819138136
756,0.07955646808035408
757,0.11675195425060962
758,0.11813285277716291
759,0.34765280696061707
760,0.1136873035494694
761,0.2113828687329143
762,0.05388596144965728
763,0.23005143197052036
764,0.14246490141113965
765,0.2583152040254575
766,0.12516968670610087
767,0.08313134037384817
768,0.0874259814348757
769,0.13334666430712638
770,0.12001034618210463
771,0.09730052048071636
772,0.37376817936456996
773,0.14974058129992684
774,0.3146196830935676
775,0.15065881838071132
776,0.3265464571389146
777,0.23591223520553467
778,0.23569736647849326
779,0.12403194868395406
780,0.06213924659887543
781,0.18532938762014584
782,0.5141363132609329
783,0.3518425665737562
784,0.05562610409824581
785,0.0647957407803425
786,0.04215790013976965
787,0.15210433283524533
788,0.14552426960108686
789,0.08836900874454644
790,0.15599370817948
791,0.1857596662045744
792,0.1878795676272551
793,0.1275940837356459
794,0.1108316660301302
795,0.15941204852424984
796,0.38206357258221146
797,0.07002129073806795
798,0.09033551162327053
799,0.2361551548928173
800,0.2859494453967405
801,0.16651032984192127
802,0.11908208033465174
803,0.058648226679102466
804,0.10591089460571095
805,0.1980204184223724
806,0.18844522590312923
807,0.15323893270499755
808,0.16484301269362533
809,0.4360689088464528
810,0.627256602846535
811,0.08741676759570274
812,0.2639453684066986
813,0.07805968288494619
814,0.11676577381197659
815,0.06653388037514996
816,0.24792814889744835
817,0.08018775906249564
818,0.0841535007660402
819,0.7461908892718663
820,0.1539784996344241
821,0.10903223937452017
822,0.20112754256677368
823,0.12248720300847177
824,0.15669360921570186
825,0.11223251429222172
826,0.25677207171479893
827,0.1006411082642758
828,0.18944487886616534
829,0.10946044587534881
830,0.062233528370856786
831,0.31510367906430137
832,0.24750730466531035
833,0.157947212692424
834,0.1792422763195124
835,0.08137035587743036
836,0.4492863857775397
837,0.2776696992826002
838,0.1086227171863946
839,0.18901857091599794
840,0.18125715368923023
841,0.29182584711674286
842,0.3337123281130472
843,0.07260449174256078
844,0.20195368043326586
845,0.18127515174969705
846,0.21496538121089787
847,0.16473150539172787
848,0.18795638563251127
849,0.04953009766566763
850,0.16276829409812207
851,0.29613039651242934
852,0.1794410675243694
853,0.2247677130693036
854,0.29512325231819286
855,0.10342048650788055
856,0.3023744224933886
857,0.1039225208361414
858,0.13181443058945447
859,0.19323533012068175
860,0.1657246270764503
861,0.08372989155691997
862,0.07178126436737017
863,0.0824507546429879
864,0.24501875560466505
865,0.10090807278175408
866,0.2499830174541206
867,0.14431303226947295
868,0.11000363722946097
869,0.15062264906705092
870,0.11327179683991873
871,0.1822272077843471
872,0.14446152721196792
873,0.10918963492861677
874,0.23241765275239024
875,0.08393069539935477
876,0.1637482649879523
877,0.1474153175100535
878,0.1460281374419277
879,0.08577019905848726
880,0.09362569701105544
881,0.2725705526466393
882,0.23758107852027233
883,0.09506279568037196
884,0.28734806032321797
885,0.207201718358885
886,0.2858560827258639
887,0.07871891426143196
888,0.05278521279348847
889,0.0924020220161344
890,0.09848533593042554
891,0.13481260735138614
892,0.07905714606466913
893,0.15119420646308845
894,0.10397559399980572
895,0.2583780784596874
896,0.41098373257355103
897,0.06236171337954033
898,0.14695902689654328
899,0.4457025315003258
900,0.06067859944826082
901,0.09652713294402418
902,0.2980950465380237
903,0.06159174892782297
904,0.1347996751233954
905,0.3168690112921363
906,0.273086691179104
907,0.18510617068087704
908,0.10631791080119471
909,0.22595215980692152
910,0.4522428076837983
911,0.3210679650291099
912,0.16539043575925183
913,0.16392303411134956
914,0.11252353003055382
915,0.2629345024630647
916,0.09657402596057443
917,0.5897376837356715
918,0.06848031715995673
919,0.0935034470583106
920,0.12025808800551373
921,0.5794215785465102
922,0.16793869268191114
923,0.05127740697629011
924,0.10879176455790086
925,0.07935332560083314
926,0.22903200457229783
927,0.050636782502013644
928,0.15103959531703987
929,0.42427104684087924
930,0.1130213646665092
931,0.14247187321516652
932,0.22175660774232042
933,0.13122308610360445
934,0.12096366566811229
935,0.19581264931721098
936,0.43234403328202786
937,0.39919766555813374
938,0.26558333041106263
939,0.22956303041098713
940,0.16836367666738267
941,0.07730688616860568
942,0.13252938574890832
943,0.10949486287066659
944,0.48724396787643287
945,0.12540493006176864
946,0.11940457649212899
947,0.0776422106744933
948,0.1690783900681918
949,0.13784836162999145
950,0.4298999009756741
951,0.3088034317650134
952,0.0716481418508269
953,0.0662654156931829
954,0.19519831176995403
955,0.3259510602812005
956,0.13103196112569654
957,0.06504781314090838
958,0.35847239434870737
959,0.04029744747284536
960,0.17338603402777128
961,0.11520731217386354
962,0.19652780009343673
963,0.07613005681270532
964,0.10452073648687224
965,0.24843810610571315
966,0.052574684307502444
967,0.048809457741091716
968,0.08641414428502708
969,0.1664496992423221
970,0.062304660549160285
971,0.26606735161329587
972,0.13832193009264607
973,0.07436418113064652
974,0.292240697430996
975,0.06464244686651333
976,0.09156693945452421
977,0.17055091449965237
978,0.5276093920748535
979,0.4259477986012864
980,0.31445595964523454
981,0.209800798029379
982,0.11566164366727257
983,0.058982729771067666
984,0.23849473958671558
985,0.29924889264179505
986,0.10879604955476696
987,0.20100042376492414
988,0.09178573648279006
989,0.21231240690924122
990,0.20961745461081624
991,0.16548358916714373
992,0.15961344971014169
993,0.14205438467899523
994,0.15594274060706967
995,0.19348446261076852
996,0.3083176464712258
997,0.1388289593217314
998,0.28818378651497367
999,0.18695501780156387
